Date,Harris_avg,Trump_avg,Parameters
2024-10-05,63.59809650010001,32.827230047319766,0.35-0.5-1.5
2024-10-06,63.93009556737091,33.217020766941275,0.35-0.5-1.5
2024-10-07,63.88363940964775,33.170230788024256,0.35-0.5-1.5
2024-10-08,64.05910679018888,33.16120206529581,0.35-0.5-1.5
2024-10-09,64.61932643025972,33.38242897476925,0.35-0.5-1.5
2024-10-10,64.57174660521694,33.164035278040835,0.35-0.5-1.5
2024-10-11,64.39496010181144,33.06619402030518,0.35-0.5-1.5
2024-10-12,63.46126856996516,33.07335742051105,0.35-0.5-1.5
2024-10-13,64.10717770484237,33.163241243882496,0.35-0.5-1.5
2024-10-14,63.758210428593664,33.57845797908794,0.35-0.5-1.5
2024-10-15,63.481583484681025,33.62268833718752,0.35-0.5-1.5
2024-10-16,63.62975633858677,33.642234194050026,0.35-0.5-1.5
2024-10-17,63.128063029790276,33.496761847323405,0.35-0.5-1.5
2024-10-18,61.5199517505389,32.5333034834302,0.35-0.5-1.5
2024-10-19,61.894520335404586,32.757764447054484,0.35-0.5-1.5
2024-10-20,62.531547574035706,33.02010224534396,0.35-0.5-1.5
2024-10-21,62.840391816811334,33.62635067235293,0.35-0.5-1.5
2024-10-22,62.837888375700544,33.615436598856654,0.35-0.5-1.5
2024-10-23,63.10699843120558,33.61132374981882,0.35-0.5-1.5
2024-10-24,63.39716674565428,33.69947464550228,0.35-0.5-1.5
2024-10-25,63.39130259890619,33.55796400594223,0.35-0.5-1.5
2024-10-26,61.89472081241735,33.0736757771346,0.35-0.5-1.5
2024-10-27,61.830239838563095,33.9404054610363,0.35-0.5-1.5
2024-07-02,,,0.35-0.5-1.7
2024-07-03,,,0.35-0.5-1.7
2024-07-04,,,0.35-0.5-1.7
2024-07-05,,,0.35-0.5-1.7
2024-07-06,,,0.35-0.5-1.7
2024-07-07,,,0.35-0.5-1.7
2024-07-08,,,0.35-0.5-1.7
2024-07-09,,,0.35-0.5-1.7
2024-07-10,,,0.35-0.5-1.7
2024-07-11,,,0.35-0.5-1.7
2024-07-12,,,0.35-0.5-1.7
2024-07-13,,,0.35-0.5-1.7
2024-07-14,,,0.35-0.5-1.7
2024-07-15,,,0.35-0.5-1.7
2024-07-16,,,0.35-0.5-1.7
2024-07-17,,,0.35-0.5-1.7
2024-07-18,,,0.35-0.5-1.7
2024-07-19,,,0.35-0.5-1.7
2024-07-20,,,0.35-0.5-1.7
2024-07-21,,,0.35-0.5-1.7
2024-07-22,,,0.35-0.5-1.7
2024-07-23,,,0.35-0.5-1.7
2024-07-24,,,0.35-0.5-1.7
2024-07-25,,,0.35-0.5-1.7
2024-07-26,,,0.35-0.5-1.7
2024-07-27,,,0.35-0.5-1.7
2024-07-28,,,0.35-0.5-1.7
2024-07-29,,,0.35-0.5-1.7
2024-07-30,,,0.35-0.5-1.7
2024-07-31,,,0.35-0.5-1.7
2024-08-01,,,0.35-0.5-1.7
2024-08-02,,,0.35-0.5-1.7
2024-08-03,,,0.35-0.5-1.7
2024-08-04,,,0.35-0.5-1.7
2024-08-05,,,0.35-0.5-1.7
2024-08-06,,,0.35-0.5-1.7
2024-08-07,,,0.35-0.5-1.7
2024-08-08,,,0.35-0.5-1.7
2024-08-09,,,0.35-0.5-1.7
2024-08-10,,,0.35-0.5-1.7
2024-08-11,,,0.35-0.5-1.7
2024-08-12,,,0.35-0.5-1.7
2024-08-13,,,0.35-0.5-1.7
2024-08-14,,,0.35-0.5-1.7
2024-08-15,,,0.35-0.5-1.7
2024-08-16,,,0.35-0.5-1.7
2024-08-17,63.47458878330659,31.993918846748393,0.35-0.5-1.7
2024-08-18,62.81606002349835,31.99801549025853,0.35-0.5-1.7
2024-08-19,62.66035658435608,32.35851099726445,0.35-0.5-1.7
2024-08-20,62.772364793972045,32.81896893698773,0.35-0.5-1.7
2024-08-21,62.037513305042076,32.11792512173638,0.35-0.5-1.7
2024-08-22,62.50915518387728,32.06112411947358,0.35-0.5-1.7
2024-08-23,62.61187309413026,31.889814696159934,0.35-0.5-1.7
2024-08-24,61.91138155484501,31.678016758014113,0.35-0.5-1.7
2024-08-25,62.37937124695084,31.66331431126858,0.35-0.5-1.7
2024-08-26,62.34087472201278,32.06368370859519,0.35-0.5-1.7
2024-08-27,61.44978720483852,33.172132718804036,0.35-0.5-1.7
2024-08-28,61.76304402849735,33.00319969044133,0.35-0.5-1.7
2024-08-29,62.16995708353702,33.25276436912099,0.35-0.5-1.7
2024-08-30,60.31185318577008,32.127169041011655,0.35-0.5-1.7
2024-08-31,61.744979906109386,32.1772506921018,0.35-0.5-1.7
2024-09-01,62.461652656512456,32.68784351369867,0.35-0.5-1.7
2024-09-02,62.82798978604494,32.76141162810442,0.35-0.5-1.7
2024-09-03,63.00568771156824,33.40595018760243,0.35-0.5-1.7
2024-09-04,62.899467062257585,33.66385424611387,0.35-0.5-1.7
2024-09-05,62.95868599427435,33.32600455967117,0.35-0.5-1.7
2024-09-06,63.290240551276106,33.355239343092364,0.35-0.5-1.7
2024-09-07,62.39454716595249,32.52503759966474,0.35-0.5-1.7
2024-09-08,62.680597300025596,32.71451211591998,0.35-0.5-1.7
2024-09-09,63.45309097269205,32.8100397383841,0.35-0.5-1.7
2024-09-10,63.60059432637371,32.80154243899443,0.35-0.5-1.7
2024-09-11,62.81287072832518,32.35782463342201,0.35-0.5-1.7
2024-09-12,64.09560403315368,32.774678123016,0.35-0.5-1.7
2024-09-13,62.89386626736551,32.59189436097154,0.35-0.5-1.7
2024-09-14,63.46837521250908,32.64407515456868,0.35-0.5-1.7
2024-09-15,63.9670764810234,32.94291993435951,0.35-0.5-1.7
2024-09-16,63.79547740386866,32.731596210927066,0.35-0.5-1.7
2024-09-17,64.29684803217745,32.984544470631576,0.35-0.5-1.7
2024-09-18,63.95060967407791,33.00757221959918,0.35-0.5-1.7
2024-09-19,64.09379067628251,33.163549215760206,0.35-0.5-1.7
2024-09-20,63.7996691239417,32.97381666617029,0.35-0.5-1.7
2024-09-21,63.43813903246128,32.299537328354305,0.35-0.5-1.7
2024-09-22,64.24508834613198,32.33484146340775,0.35-0.5-1.7
2024-09-23,64.76748581083334,32.36974712274082,0.35-0.5-1.7
2024-09-24,64.52348945043983,32.42367391927575,0.35-0.5-1.7
2024-09-25,64.1058592478929,32.38338080058426,0.35-0.5-1.7
2024-09-26,63.82551612830537,33.363434598436676,0.35-0.5-1.7
2024-09-27,63.854760186733,32.94460202057648,0.35-0.5-1.7
2024-09-28,64.45837353940276,33.29412513361141,0.35-0.5-1.7
2024-09-29,64.33875903059594,33.33985187080738,0.35-0.5-1.7
2024-09-30,64.30768949405129,33.346347624703554,0.35-0.5-1.7
2024-10-01,64.05519064591681,33.26205339168779,0.35-0.5-1.7
2024-10-02,63.923756490928106,32.99109378325934,0.35-0.5-1.7
2024-10-03,63.40585425657321,32.94436717250208,0.35-0.5-1.7
2024-10-04,64.45355244442332,32.569171215378724,0.35-0.5-1.7
2024-10-05,63.598083495102664,32.82737717959872,0.35-0.5-1.7
2024-10-06,63.93005623778814,33.21701591440567,0.35-0.5-1.7
2024-10-07,63.88362375156588,33.17019691459568,0.35-0.5-1.7
2024-10-08,64.05909163365921,33.16115813719596,0.35-0.5-1.7
2024-10-09,64.61930048909066,33.38237848694595,0.35-0.5-1.7
2024-10-10,64.56605048123456,33.14889604052744,0.35-0.5-1.7
2024-10-11,64.39163702737565,33.05658678994235,0.35-0.5-1.7
2024-10-12,63.461629405103196,33.06741531868818,0.35-0.5-1.7
2024-10-13,64.10531444125346,33.15954654381348,0.35-0.5-1.7
2024-10-14,63.75707141691664,33.57574006294461,0.35-0.5-1.7
2024-10-15,63.48080705367023,33.62108138842767,0.35-0.5-1.7
2024-10-16,63.62896567808541,33.6413112457534,0.35-0.5-1.7
2024-10-17,63.12761815303429,33.49630634962993,0.35-0.5-1.7
2024-10-18,61.519988766054546,32.53330981529841,0.35-0.5-1.7
2024-10-19,61.88950182225865,32.75795463724067,0.35-0.5-1.7
2024-10-20,62.533617044296875,33.02884960362845,0.35-0.5-1.7
2024-10-21,62.845076011171514,33.62985297788485,0.35-0.5-1.7
2024-10-22,62.84285136004404,33.61892189830493,0.35-0.5-1.7
2024-10-23,63.109765930849036,33.613942956823934,0.35-0.5-1.7
2024-10-24,63.39843408749868,33.70106010993853,0.35-0.5-1.7
2024-10-25,63.392192277384964,33.5592454609839,0.35-0.5-1.7
2024-10-26,61.89683121479759,33.075005800131215,0.35-0.5-1.7
2024-10-27,61.83165387814408,33.940702279215905,0.35-0.5-1.7
2024-07-02,,,0.35-0.5-1.9
2024-07-03,,,0.35-0.5-1.9
2024-07-04,,,0.35-0.5-1.9
2024-07-05,,,0.35-0.5-1.9
2024-07-06,,,0.35-0.5-1.9
2024-07-07,,,0.35-0.5-1.9
2024-07-08,,,0.35-0.5-1.9
2024-07-09,,,0.35-0.5-1.9
2024-07-10,,,0.35-0.5-1.9
2024-07-11,,,0.35-0.5-1.9
2024-07-12,,,0.35-0.5-1.9
2024-07-13,,,0.35-0.5-1.9
2024-07-14,,,0.35-0.5-1.9
2024-07-15,,,0.35-0.5-1.9
2024-07-16,,,0.35-0.5-1.9
2024-07-17,,,0.35-0.5-1.9
2024-07-18,,,0.35-0.5-1.9
2024-07-19,,,0.35-0.5-1.9
2024-07-20,,,0.35-0.5-1.9
2024-07-21,,,0.35-0.5-1.9
2024-07-22,,,0.35-0.5-1.9
2024-07-23,,,0.35-0.5-1.9
2024-07-24,,,0.35-0.5-1.9
2024-07-25,,,0.35-0.5-1.9
2024-07-26,,,0.35-0.5-1.9
2024-07-27,,,0.35-0.5-1.9
2024-07-28,,,0.35-0.5-1.9
2024-07-29,,,0.35-0.5-1.9
2024-07-30,,,0.35-0.5-1.9
2024-07-31,,,0.35-0.5-1.9
2024-08-01,,,0.35-0.5-1.9
2024-08-02,,,0.35-0.5-1.9
2024-08-03,,,0.35-0.5-1.9
2024-08-04,,,0.35-0.5-1.9
2024-08-05,,,0.35-0.5-1.9
2024-08-06,,,0.35-0.5-1.9
2024-08-07,,,0.35-0.5-1.9
2024-08-08,,,0.35-0.5-1.9
2024-08-09,,,0.35-0.5-1.9
2024-08-10,,,0.35-0.5-1.9
2024-08-11,,,0.35-0.5-1.9
2024-08-12,,,0.35-0.5-1.9
2024-08-13,,,0.35-0.5-1.9
2024-08-14,,,0.35-0.5-1.9
2024-08-15,,,0.35-0.5-1.9
2024-08-16,,,0.35-0.5-1.9
2024-08-17,63.490311684535726,31.994100824918817,0.35-0.5-1.9
2024-08-18,62.829973832512835,32.00071299708953,0.35-0.5-1.9
2024-08-19,62.664038456826724,32.3586897447462,0.35-0.5-1.9
2024-08-20,62.76916326899959,32.81773900338365,0.35-0.5-1.9
2024-08-21,62.03542051965297,32.12136288351052,0.35-0.5-1.9
2024-08-22,62.504402971815665,32.06427074195288,0.35-0.5-1.9
2024-08-23,62.607257047971906,31.892655118285536,0.35-0.5-1.9
2024-08-24,61.9083013446931,31.680424506612344,0.35-0.5-1.9
2024-08-25,62.37645444411952,31.665099811970475,0.35-0.5-1.9
2024-08-26,62.33862586891912,32.06479186239061,0.35-0.5-1.9
2024-08-27,61.40708825226882,33.186163442717685,0.35-0.5-1.9
2024-08-28,61.73465695106887,33.013500806775625,0.35-0.5-1.9
2024-08-29,62.152144119644134,33.25832701630001,0.35-0.5-1.9
2024-08-30,60.30640921352905,32.133200783746986,0.35-0.5-1.9
2024-08-31,61.74050211119681,32.18090511437282,0.35-0.5-1.9
2024-09-01,62.4588813387606,32.689596233083776,0.35-0.5-1.9
2024-09-02,62.82651043504426,32.762424789674974,0.35-0.5-1.9
2024-09-03,62.99031609572533,33.41381066772116,0.35-0.5-1.9
2024-09-04,62.89398833501801,33.66666296105512,0.35-0.5-1.9
2024-09-05,62.95674973377636,33.328673977667236,0.35-0.5-1.9
2024-09-06,63.289183807116956,33.356649768924775,0.35-0.5-1.9
2024-09-07,62.395806940390415,32.52706789862915,0.35-0.5-1.9
2024-09-08,62.68148059611756,32.715543487485604,0.35-0.5-1.9
2024-09-09,63.4533928262463,32.81058684940939,0.35-0.5-1.9
2024-09-10,63.6008714325056,32.80186221574291,0.35-0.5-1.9
2024-09-11,62.81335292720442,32.35812600051465,0.35-0.5-1.9
2024-09-12,64.10338139871288,32.78024885835408,0.35-0.5-1.9
2024-09-13,62.898393549323245,32.60163779566321,0.35-0.5-1.9
2024-09-14,63.46127232441408,32.64865834539995,0.35-0.5-1.9
2024-09-15,63.960841324729316,32.94367006180884,0.35-0.5-1.9
2024-09-16,63.79106806801644,32.735642970749275,0.35-0.5-1.9
2024-09-17,64.29133716166409,32.98398230838935,0.35-0.5-1.9
2024-09-18,63.94886129866083,33.00626811097398,0.35-0.5-1.9
2024-09-19,64.09184025952011,33.16160266828853,0.35-0.5-1.9
2024-09-20,63.798718586717186,32.97257023542335,0.35-0.5-1.9
2024-09-21,63.4354079348786,32.29844166585548,0.35-0.5-1.9
2024-09-22,64.23744879276462,32.3366264120827,0.35-0.5-1.9
2024-09-23,64.76022932905207,32.37370678211507,0.35-0.5-1.9
2024-09-24,64.5193967346835,32.42836130358004,0.35-0.5-1.9
2024-09-25,64.10389153106279,32.38806594773888,0.35-0.5-1.9
2024-09-26,63.816392124137906,33.39134056385794,0.35-0.5-1.9
2024-09-27,63.84902700703065,32.966483624579226,0.35-0.5-1.9
2024-09-28,64.45251919641916,33.30626811778093,0.35-0.5-1.9
2024-09-29,64.33549509520851,33.34682774692499,0.35-0.5-1.9
2024-09-30,64.30576366250429,33.35024371070116,0.35-0.5-1.9
2024-10-01,64.05429832464743,33.264237970631584,0.35-0.5-1.9
2024-10-02,63.923323184501974,32.99240770465106,0.35-0.5-1.9
2024-10-03,63.40583926609766,32.945049545100844,0.35-0.5-1.9
2024-10-04,64.45326239849886,32.56959777452681,0.35-0.5-1.9
2024-10-05,63.59807049010532,32.82752431187767,0.35-0.5-1.9
2024-10-06,63.93001690820539,33.21701106187006,0.35-0.5-1.9
2024-10-07,63.883608093484,33.17016304116711,0.35-0.5-1.9
2024-10-08,64.05907647712952,33.16111420909611,0.35-0.5-1.9
2024-10-09,64.61927454792162,33.38232799912267,0.35-0.5-1.9
2024-10-10,64.56035435725215,33.13375680301403,0.35-0.5-1.9
2024-10-11,64.38831395293988,33.04697955957953,0.35-0.5-1.9
2024-10-12,63.46199024024123,33.0614732168653,0.35-0.5-1.9
2024-10-13,64.10345117766452,33.15585184374446,0.35-0.5-1.9
2024-10-14,63.75593240523961,33.57302214680128,0.35-0.5-1.9
2024-10-15,63.48003062265943,33.61947443966781,0.35-0.5-1.9
2024-10-16,63.62817501758405,33.64038829745679,0.35-0.5-1.9
2024-10-17,63.127173276278306,33.49585085193646,0.35-0.5-1.9
2024-10-18,61.52002578157019,32.533316147166616,0.35-0.5-1.9
2024-10-19,61.884483309112724,32.75814482742686,0.35-0.5-1.9
2024-10-20,62.53568651455805,33.03759696191294,0.35-0.5-1.9
2024-10-21,62.849760205531695,33.633355283416776,0.35-0.5-1.9
2024-10-22,62.84781434438754,33.622407197753205,0.35-0.5-1.9
2024-10-23,63.1125334304925,33.61656216382906,0.35-0.5-1.9
2024-10-24,63.39970142934307,33.70264557437478,0.35-0.5-1.9
2024-10-25,63.39308195586375,33.56052691602557,0.35-0.5-1.9
2024-10-26,61.898941617177826,33.07633582312783,0.35-0.5-1.9
2024-10-27,61.83306791772508,33.94099909739551,0.35-0.5-1.9
2024-07-02,,,0.35-0.5-2.1
2024-07-03,,,0.35-0.5-2.1
2024-07-04,,,0.35-0.5-2.1
2024-07-05,,,0.35-0.5-2.1
2024-07-06,,,0.35-0.5-2.1
2024-07-07,,,0.35-0.5-2.1
2024-07-08,,,0.35-0.5-2.1
2024-07-09,,,0.35-0.5-2.1
2024-07-10,,,0.35-0.5-2.1
2024-07-11,,,0.35-0.5-2.1
2024-07-12,,,0.35-0.5-2.1
2024-07-13,,,0.35-0.5-2.1
2024-07-14,,,0.35-0.5-2.1
2024-07-15,,,0.35-0.5-2.1
2024-07-16,,,0.35-0.5-2.1
2024-07-17,,,0.35-0.5-2.1
2024-07-18,,,0.35-0.5-2.1
2024-07-19,,,0.35-0.5-2.1
2024-07-20,,,0.35-0.5-2.1
2024-07-21,,,0.35-0.5-2.1
2024-07-22,,,0.35-0.5-2.1
2024-07-23,,,0.35-0.5-2.1
2024-07-24,,,0.35-0.5-2.1
2024-07-25,,,0.35-0.5-2.1
2024-07-26,,,0.35-0.5-2.1
2024-07-27,,,0.35-0.5-2.1
2024-07-28,,,0.35-0.5-2.1
2024-07-29,,,0.35-0.5-2.1
2024-07-30,,,0.35-0.5-2.1
2024-07-31,,,0.35-0.5-2.1
2024-08-01,,,0.35-0.5-2.1
2024-08-02,,,0.35-0.5-2.1
2024-08-03,,,0.35-0.5-2.1
2024-08-04,,,0.35-0.5-2.1
2024-08-05,,,0.35-0.5-2.1
2024-08-06,,,0.35-0.5-2.1
2024-08-07,,,0.35-0.5-2.1
2024-08-08,,,0.35-0.5-2.1
2024-08-09,,,0.35-0.5-2.1
2024-08-10,,,0.35-0.5-2.1
2024-08-11,,,0.35-0.5-2.1
2024-08-12,,,0.35-0.5-2.1
2024-08-13,,,0.35-0.5-2.1
2024-08-14,,,0.35-0.5-2.1
2024-08-15,,,0.35-0.5-2.1
2024-08-16,,,0.35-0.5-2.1
2024-08-17,63.506034585764866,31.99428280308924,0.35-0.5-2.1
2024-08-18,62.84388764152733,32.00341050392053,0.35-0.5-2.1
2024-08-19,62.66772032929738,32.35886849222796,0.35-0.5-2.1
2024-08-20,62.76596174402714,32.81650906977957,0.35-0.5-2.1
2024-08-21,62.03332773426388,32.12480064528465,0.35-0.5-2.1
2024-08-22,62.49965075975406,32.06741736443219,0.35-0.5-2.1
2024-08-23,62.602641001813545,31.89549554041114,0.35-0.5-2.1
2024-08-24,61.90522113454119,31.68283225521058,0.35-0.5-2.1
2024-08-25,62.3735376412882,31.666885312672374,0.35-0.5-2.1
2024-08-26,62.33637701582544,32.06590001618602,0.35-0.5-2.1
2024-08-27,61.36438929969913,33.20019416663133,0.35-0.5-2.1
2024-08-28,61.706269873640395,33.02380192310992,0.35-0.5-2.1
2024-08-29,62.134331155751234,33.26388966347903,0.35-0.5-2.1
2024-08-30,60.30096524128801,32.13923252648232,0.35-0.5-2.1
2024-08-31,61.73602431628423,32.184559536643846,0.35-0.5-2.1
2024-09-01,62.456110021008755,32.69134895246888,0.35-0.5-2.1
2024-09-02,62.82503108404359,32.76343795124553,0.35-0.5-2.1
2024-09-03,62.97494447988241,33.42167114783989,0.35-0.5-2.1
2024-09-04,62.88850960777843,33.66947167599636,0.35-0.5-2.1
2024-09-05,62.95481347327836,33.331343395663296,0.35-0.5-2.1
2024-09-06,63.28812706295782,33.35806019475718,0.35-0.5-2.1
2024-09-07,62.39706671482835,32.52909819759355,0.35-0.5-2.1
2024-09-08,62.682363892209516,32.71657485905123,0.35-0.5-2.1
2024-09-09,63.453694679800556,32.81113396043469,0.35-0.5-2.1
2024-09-10,63.60114853863749,32.802181992491384,0.35-0.5-2.1
2024-09-11,62.81383512608366,32.358427367607305,0.35-0.5-2.1
2024-09-12,64.1111587642721,32.78581959369216,0.35-0.5-2.1
2024-09-13,62.90292083128096,32.611381230354866,0.35-0.5-2.1
2024-09-14,63.45416943631908,32.65324153623121,0.35-0.5-2.1
2024-09-15,63.95460616843524,32.94442018925817,0.35-0.5-2.1
2024-09-16,63.78665873216423,32.739689730571484,0.35-0.5-2.1
2024-09-17,64.28582629115074,32.98342014614713,0.35-0.5-2.1
2024-09-18,63.94711292324375,33.00496400234878,0.35-0.5-2.1
2024-09-19,64.0898898427577,33.15965612081685,0.35-0.5-2.1
2024-09-20,63.797768049492674,32.9713238046764,0.35-0.5-2.1
2024-09-21,63.432676837295915,32.297346003356644,0.35-0.5-2.1
2024-09-22,64.22980923939726,32.33841136075765,0.35-0.5-2.1
2024-09-23,64.7529728472708,32.37766644148934,0.35-0.5-2.1
2024-09-24,64.51530401892717,32.43304868788434,0.35-0.5-2.1
2024-09-25,64.10192381423266,32.39275109489349,0.35-0.5-2.1
2024-09-26,63.807268119970445,33.41924652927919,0.35-0.5-2.1
2024-09-27,63.84329382732829,32.98836522858197,0.35-0.5-2.1
2024-09-28,64.44666485343556,33.31841110195045,0.35-0.5-2.1
2024-09-29,64.33223115982109,33.353803623042594,0.35-0.5-2.1
2024-09-30,64.30383783095729,33.35413979669876,0.35-0.5-2.1
2024-10-01,64.05340600337804,33.266422549575374,0.35-0.5-2.1
2024-10-02,63.922889878075836,32.99372162604277,0.35-0.5-2.1
2024-10-03,63.40582427562213,32.94573191769962,0.35-0.5-2.1
2024-10-04,64.45297235257439,32.570024333674894,0.35-0.5-2.1
2024-10-05,63.59805748510798,32.82767144415662,0.35-0.5-2.1
2024-10-06,63.92997757862263,33.217006209334464,0.35-0.5-2.1
2024-10-07,63.88359243540213,33.17012916773854,0.35-0.5-2.1
2024-10-08,64.05906132059985,33.161070280996256,0.35-0.5-2.1
2024-10-09,64.61924860675256,33.382277511299385,0.35-0.5-2.1
2024-10-10,64.55465823326978,33.11861756550063,0.35-0.5-2.1
2024-10-11,64.3849908785041,33.0373723292167,0.35-0.5-2.1
2024-10-12,63.46235107537926,33.05553111504242,0.35-0.5-2.1
2024-10-13,64.10158791407561,33.15215714367545,0.35-0.5-2.1
2024-10-14,63.75479339356259,33.570304230657946,0.35-0.5-2.1
2024-10-15,63.479254191648636,33.61786749090796,0.35-0.5-2.1
2024-10-16,63.62738435708269,33.63946534916017,0.35-0.5-2.1
2024-10-17,63.12672839952232,33.49539535424299,0.35-0.5-2.1
2024-10-18,61.520062797085835,32.533322479034815,0.35-0.5-2.1
2024-10-19,61.87946479596679,32.75833501761305,0.35-0.5-2.1
2024-10-20,62.53775598481921,33.04634432019743,0.35-0.5-2.1
2024-10-21,62.854444399891875,33.6368575889487,0.35-0.5-2.1
2024-10-22,62.85277732873102,33.62589249720148,0.35-0.5-2.1
2024-10-23,63.115300930135945,33.61918137083417,0.35-0.5-2.1
2024-10-24,63.400968771187465,33.70423103881103,0.35-0.5-2.1
2024-10-25,63.39397163434253,33.561808371067244,0.35-0.5-2.1
2024-10-26,61.901052019558065,33.07766584612444,0.35-0.5-2.1
2024-10-27,61.834481957306075,33.94129591557511,0.35-0.5-2.1
