Date,Harris_avg,Trump_avg,Parameters
2024-10-06,53.065959878559234,43.35633899286998,0.35-0.5-1.5
2024-10-07,53.02681273796865,43.296478604056134,0.35-0.5-1.5
2024-10-08,53.172465545433425,43.285116583716686,0.35-0.5-1.5
2024-10-09,53.63776748668114,43.574143535430295,0.35-0.5-1.5
2024-10-10,53.783080022111065,44.06218095954556,0.35-0.5-1.5
2024-10-11,53.55060815136294,43.61272627519413,0.35-0.5-1.5
2024-10-12,52.66558611051767,43.43498324798016,0.35-0.5-1.5
2024-10-13,53.26344029258344,43.446358471665796,0.35-0.5-1.5
2024-10-14,52.95317332262735,43.943600206084646,0.35-0.5-1.5
2024-10-15,52.71349038260054,43.95321444699557,0.35-0.5-1.5
2024-10-16,52.83669745605634,43.94967660064326,0.35-0.5-1.5
2024-10-17,52.411039832578176,43.74021234032081,0.35-0.5-1.5
2024-10-18,51.06351766459032,42.463504839967754,0.35-0.5-1.5
2024-10-19,51.539495937404695,42.74696315151497,0.35-0.5-1.5
2024-10-20,51.82606391465057,42.580048264395124,0.35-0.5-1.5
2024-10-21,52.00520104847768,43.70784334604801,0.35-0.5-1.5
2024-10-22,52.00771967628901,43.70976878396213,0.35-0.5-1.5
2024-10-23,52.30235316497194,43.75258322239147,0.35-0.5-1.5
2024-10-24,52.58752638208108,43.91676633081706,0.35-0.5-1.5
2024-10-25,52.5936576546759,43.74650922269004,0.35-0.5-1.5
2024-10-26,51.31905981648277,43.11308200585563,0.35-0.5-1.5
2024-10-27,51.28450219727759,44.28798032690534,0.35-0.5-1.5
2024-07-02,,,0.35-0.5-1.7
2024-07-03,,,0.35-0.5-1.7
2024-07-04,,,0.35-0.5-1.7
2024-07-05,,,0.35-0.5-1.7
2024-07-06,,,0.35-0.5-1.7
2024-07-07,,,0.35-0.5-1.7
2024-07-08,,,0.35-0.5-1.7
2024-07-09,,,0.35-0.5-1.7
2024-07-10,,,0.35-0.5-1.7
2024-07-11,,,0.35-0.5-1.7
2024-07-12,,,0.35-0.5-1.7
2024-07-13,,,0.35-0.5-1.7
2024-07-14,,,0.35-0.5-1.7
2024-07-15,,,0.35-0.5-1.7
2024-07-16,,,0.35-0.5-1.7
2024-07-17,,,0.35-0.5-1.7
2024-07-18,,,0.35-0.5-1.7
2024-07-19,,,0.35-0.5-1.7
2024-07-20,,,0.35-0.5-1.7
2024-07-21,,,0.35-0.5-1.7
2024-07-22,,,0.35-0.5-1.7
2024-07-23,,,0.35-0.5-1.7
2024-07-24,,,0.35-0.5-1.7
2024-07-25,,,0.35-0.5-1.7
2024-07-26,,,0.35-0.5-1.7
2024-07-27,,,0.35-0.5-1.7
2024-07-28,,,0.35-0.5-1.7
2024-07-29,,,0.35-0.5-1.7
2024-07-30,,,0.35-0.5-1.7
2024-07-31,,,0.35-0.5-1.7
2024-08-01,,,0.35-0.5-1.7
2024-08-02,,,0.35-0.5-1.7
2024-08-03,,,0.35-0.5-1.7
2024-08-04,,,0.35-0.5-1.7
2024-08-05,,,0.35-0.5-1.7
2024-08-06,,,0.35-0.5-1.7
2024-08-07,,,0.35-0.5-1.7
2024-08-08,,,0.35-0.5-1.7
2024-08-09,,,0.35-0.5-1.7
2024-08-10,,,0.35-0.5-1.7
2024-08-11,,,0.35-0.5-1.7
2024-08-12,,,0.35-0.5-1.7
2024-08-13,,,0.35-0.5-1.7
2024-08-14,,,0.35-0.5-1.7
2024-08-15,,,0.35-0.5-1.7
2024-08-16,,,0.35-0.5-1.7
2024-08-17,,,0.35-0.5-1.7
2024-08-18,,,0.35-0.5-1.7
2024-08-19,,,0.35-0.5-1.7
2024-08-20,,,0.35-0.5-1.7
2024-08-21,52.85724001051659,44.713374474536245,0.35-0.5-1.7
2024-08-22,52.69500101063769,43.78339700900083,0.35-0.5-1.7
2024-08-23,52.475663513478125,42.882173428840815,0.35-0.5-1.7
2024-08-24,51.80656643051629,42.134704207003914,0.35-0.5-1.7
2024-08-25,51.99182393202825,41.78082961721408,0.35-0.5-1.7
2024-08-26,51.87806055677576,42.06578533759748,0.35-0.5-1.7
2024-08-27,52.44033344335613,42.66118383212384,0.35-0.5-1.7
2024-08-28,52.1463619192875,42.62897003448368,0.35-0.5-1.7
2024-08-29,52.122928573986215,43.15787391582543,0.35-0.5-1.7
2024-08-30,50.23899443325107,41.68828236766131,0.35-0.5-1.7
2024-08-31,51.376767366036695,41.849070375555605,0.35-0.5-1.7
2024-09-01,51.917768178041875,42.58891837461819,0.35-0.5-1.7
2024-09-02,52.18543424376601,42.71537443659217,0.35-0.5-1.7
2024-09-03,52.81081875555478,43.181544188163386,0.35-0.5-1.7
2024-09-04,52.37630714676042,43.797843149118975,0.35-0.5-1.7
2024-09-05,52.313324021498616,43.37196418167665,0.35-0.5-1.7
2024-09-06,52.56209728417462,43.471169802602745,0.35-0.5-1.7
2024-09-07,51.75426200310806,42.362710466296704,0.35-0.5-1.7
2024-09-08,52.00271632972742,42.654633954978294,0.35-0.5-1.7
2024-09-09,51.76593842019736,41.90831010626311,0.35-0.5-1.7
2024-09-10,52.17216930660848,42.22669009262182,0.35-0.5-1.7
2024-09-11,51.80804849140447,41.94480906500965,0.35-0.5-1.7
2024-09-12,52.6862026894581,42.31461952379553,0.35-0.5-1.7
2024-09-13,51.91374207513102,41.884389702617845,0.35-0.5-1.7
2024-09-14,52.82534854443875,42.323080808436046,0.35-0.5-1.7
2024-09-15,52.32181919937517,42.55528862592342,0.35-0.5-1.7
2024-09-16,52.529054348092856,42.35344059945172,0.35-0.5-1.7
2024-09-17,53.123156943960865,42.93846915055519,0.35-0.5-1.7
2024-09-18,52.89194269375719,43.05241801990121,0.35-0.5-1.7
2024-09-19,53.094373693973594,43.30539130940076,0.35-0.5-1.7
2024-09-20,52.88677911359532,43.058316319464325,0.35-0.5-1.7
2024-09-21,52.69339318629809,42.21361174073303,0.35-0.5-1.7
2024-09-22,53.51916086243605,42.11438300788667,0.35-0.5-1.7
2024-09-23,53.9409255095529,42.06425428909268,0.35-0.5-1.7
2024-09-24,53.653854796711684,42.10847699313495,0.35-0.5-1.7
2024-09-25,53.25388712670423,42.061160543154486,0.35-0.5-1.7
2024-09-26,53.28411751453504,42.037440751851186,0.35-0.5-1.7
2024-09-27,53.17776203884459,41.91861973901655,0.35-0.5-1.7
2024-09-28,53.67356009410522,42.8889717814844,0.35-0.5-1.7
2024-09-29,53.49540356963686,43.201449032036074,0.35-0.5-1.7
2024-09-30,53.43092099424404,43.35271995534243,0.35-0.5-1.7
2024-10-01,53.192621888523334,43.31964146177482,0.35-0.5-1.7
2024-10-02,53.07107344489751,43.00449447229499,0.35-0.5-1.7
2024-10-03,52.62997527625802,42.97094648200293,0.35-0.5-1.7
2024-10-04,53.50712448209177,42.49232953174158,0.35-0.5-1.7
2024-10-05,52.789651717382455,42.841292388027,0.35-0.5-1.7
2024-10-06,53.065956789050674,43.35633762611317,0.35-0.5-1.7
2024-10-07,53.02681075543994,43.29647775487698,0.35-0.5-1.7
2024-10-08,53.1724641947839,43.285116036589486,0.35-0.5-1.7
2024-10-09,53.6377664799974,43.574143099815664,0.35-0.5-1.7
2024-10-10,53.78307934162952,44.06218058861074,0.35-0.5-1.7
2024-10-11,53.550607736230646,43.61272608663636,0.35-0.5-1.7
2024-10-12,52.66558590794094,43.43498313892564,0.35-0.5-1.7
2024-10-13,53.263440131375766,43.446358400218465,0.35-0.5-1.7
2024-10-14,52.95317322780467,43.94360014367809,0.35-0.5-1.7
2024-10-15,52.71349032596816,43.95321440623066,0.35-0.5-1.7
2024-10-16,52.83669741757388,43.949676574194065,0.35-0.5-1.7
2024-10-17,52.41103981131797,43.740212324975865,0.35-0.5-1.7
2024-10-18,51.06351765849466,42.46350483731113,0.35-0.5-1.7
2024-10-19,51.53949593166924,42.74696314873213,0.35-0.5-1.7
2024-10-20,51.82606391022856,42.58004826299048,0.35-0.5-1.7
2024-10-21,52.00520104532141,43.70784334335979,0.35-0.5-1.7
2024-10-22,52.007719674234856,43.70976878221281,0.35-0.5-1.7
2024-10-23,52.3023531634408,43.75258322122595,0.35-0.5-1.7
2024-10-24,52.587526380962565,43.9167663299885,0.35-0.5-1.7
2024-10-25,52.59365765394715,43.7465092221993,0.35-0.5-1.7
2024-10-26,51.319059816241854,43.11308200565234,0.35-0.5-1.7
2024-10-27,51.2845021971251,44.28798032663373,0.35-0.5-1.7
2024-07-02,,,0.35-0.5-1.9
2024-07-03,,,0.35-0.5-1.9
2024-07-04,,,0.35-0.5-1.9
2024-07-05,,,0.35-0.5-1.9
2024-07-06,,,0.35-0.5-1.9
2024-07-07,,,0.35-0.5-1.9
2024-07-08,,,0.35-0.5-1.9
2024-07-09,,,0.35-0.5-1.9
2024-07-10,,,0.35-0.5-1.9
2024-07-11,,,0.35-0.5-1.9
2024-07-12,,,0.35-0.5-1.9
2024-07-13,,,0.35-0.5-1.9
2024-07-14,,,0.35-0.5-1.9
2024-07-15,,,0.35-0.5-1.9
2024-07-16,,,0.35-0.5-1.9
2024-07-17,,,0.35-0.5-1.9
2024-07-18,,,0.35-0.5-1.9
2024-07-19,,,0.35-0.5-1.9
2024-07-20,,,0.35-0.5-1.9
2024-07-21,,,0.35-0.5-1.9
2024-07-22,,,0.35-0.5-1.9
2024-07-23,,,0.35-0.5-1.9
2024-07-24,,,0.35-0.5-1.9
2024-07-25,,,0.35-0.5-1.9
2024-07-26,,,0.35-0.5-1.9
2024-07-27,,,0.35-0.5-1.9
2024-07-28,,,0.35-0.5-1.9
2024-07-29,,,0.35-0.5-1.9
2024-07-30,,,0.35-0.5-1.9
2024-07-31,,,0.35-0.5-1.9
2024-08-01,,,0.35-0.5-1.9
2024-08-02,,,0.35-0.5-1.9
2024-08-03,,,0.35-0.5-1.9
2024-08-04,,,0.35-0.5-1.9
2024-08-05,,,0.35-0.5-1.9
2024-08-06,,,0.35-0.5-1.9
2024-08-07,,,0.35-0.5-1.9
2024-08-08,,,0.35-0.5-1.9
2024-08-09,,,0.35-0.5-1.9
2024-08-10,,,0.35-0.5-1.9
2024-08-11,,,0.35-0.5-1.9
2024-08-12,,,0.35-0.5-1.9
2024-08-13,,,0.35-0.5-1.9
2024-08-14,,,0.35-0.5-1.9
2024-08-15,,,0.35-0.5-1.9
2024-08-16,,,0.35-0.5-1.9
2024-08-17,,,0.35-0.5-1.9
2024-08-18,,,0.35-0.5-1.9
2024-08-19,,,0.35-0.5-1.9
2024-08-20,,,0.35-0.5-1.9
2024-08-21,52.879467061596884,44.763846648911006,0.35-0.5-1.9
2024-08-22,52.70891493291077,43.82638165586723,0.35-0.5-1.9
2024-08-23,52.48457112816708,42.91503053058325,0.35-0.5-1.9
2024-08-24,51.815234777657594,42.15800350442966,0.35-0.5-1.9
2024-08-25,51.99554460414113,41.795538415729304,0.35-0.5-1.9
2024-08-26,51.88010473654778,42.07336010468646,0.35-0.5-1.9
2024-08-27,52.44023733163593,42.6643241304441,0.35-0.5-1.9
2024-08-28,52.146360916275,42.630592118849414,0.35-0.5-1.9
2024-08-29,52.122768461947956,43.158250583941324,0.35-0.5-1.9
2024-08-30,50.23966954414017,41.68903879249671,0.35-0.5-1.9
2024-08-31,51.3767809078756,41.8493917256295,0.35-0.5-1.9
2024-09-01,51.91762076981144,42.58890164860959,0.35-0.5-1.9
2024-09-02,52.18527251754644,42.71529676559507,0.35-0.5-1.9
2024-09-03,52.810640733916074,43.181421760487936,0.35-0.5-1.9
2024-09-04,52.37620200503425,43.797708638698445,0.35-0.5-1.9
2024-09-05,52.31324933931294,43.3718780705107,0.35-0.5-1.9
2024-09-06,52.56203742101102,43.47110256291912,0.35-0.5-1.9
2024-09-07,51.75423158332127,42.36267755129863,0.35-0.5-1.9
2024-09-08,52.00269177593726,42.654605918904075,0.35-0.5-1.9
2024-09-09,51.74368357416697,41.886099318332086,0.35-0.5-1.9
2024-09-10,52.155699722751656,42.21125176386844,0.35-0.5-1.9
2024-09-11,51.79908941110422,41.93696757460185,0.35-0.5-1.9
2024-09-12,52.678746588934914,42.30964370133,0.35-0.5-1.9
2024-09-13,51.91027403935719,41.88246007795665,0.35-0.5-1.9
2024-09-14,52.82240081591513,42.32186712126871,0.35-0.5-1.9
2024-09-15,52.29813720283976,42.54535259568602,0.35-0.5-1.9
2024-09-16,52.51342337769003,42.34986718104354,0.35-0.5-1.9
2024-09-17,53.11112518645764,42.93443731876996,0.35-0.5-1.9
2024-09-18,52.88486046557111,43.049710650143595,0.35-0.5-1.9
2024-09-19,53.08952182330185,43.30330362265231,0.35-0.5-1.9
2024-09-20,52.88386428217178,43.05723425808339,0.35-0.5-1.9
2024-09-21,52.69163618960073,42.21346757349058,0.35-0.5-1.9
2024-09-22,53.517674768859166,42.11433311955068,0.35-0.5-1.9
2024-09-23,53.939846506191024,42.06423617961412,0.35-0.5-1.9
2024-09-24,53.65320557447537,42.10845755175667,0.35-0.5-1.9
2024-09-25,53.253511715840176,42.061153432449856,0.35-0.5-1.9
2024-09-26,53.28387139737672,42.03743792825934,0.35-0.5-1.9
2024-09-27,53.177607311248565,41.91862369565475,0.35-0.5-1.9
2024-09-28,53.67344386275526,42.888943652711696,0.35-0.5-1.9
2024-09-29,53.49533169639605,43.20142432704146,0.35-0.5-1.9
2024-09-30,53.43087514392963,43.352701877623026,0.35-0.5-1.9
2024-10-01,53.192594157943624,43.319629999534165,0.35-0.5-1.9
2024-10-02,53.07105610712629,43.00448880139424,0.35-0.5-1.9
2024-10-03,52.629965625665555,42.970942919146424,0.35-0.5-1.9
2024-10-04,53.507116117251385,42.49232835748462,0.35-0.5-1.9
2024-10-05,52.789647392603925,42.84129108377635,0.35-0.5-1.9
2024-10-06,53.06595369954211,43.35633625935636,0.35-0.5-1.9
2024-10-07,53.02680877291122,43.29647690569784,0.35-0.5-1.9
2024-10-08,53.172462844134365,43.28511548946229,0.35-0.5-1.9
2024-10-09,53.637765473313664,43.574142664201034,0.35-0.5-1.9
2024-10-10,53.78307866114796,44.062180217675916,0.35-0.5-1.9
2024-10-11,53.55060732109837,43.612725898078594,0.35-0.5-1.9
2024-10-12,52.6655857053642,43.43498302987112,0.35-0.5-1.9
2024-10-13,53.26343997016809,43.44635832877114,0.35-0.5-1.9
2024-10-14,52.953173132981995,43.94360008127154,0.35-0.5-1.9
2024-10-15,52.71349026933577,43.95321436546575,0.35-0.5-1.9
2024-10-16,52.83669737909142,43.94967654774487,0.35-0.5-1.9
2024-10-17,52.411039790057764,43.74021230963091,0.35-0.5-1.9
2024-10-18,51.06351765239899,42.4635048346545,0.35-0.5-1.9
2024-10-19,51.53949592593378,42.74696314594929,0.35-0.5-1.9
2024-10-20,51.82606390580656,42.58004826158583,0.35-0.5-1.9
2024-10-21,52.00520104216513,43.70784334067157,0.35-0.5-1.9
2024-10-22,52.007719672180706,43.709768780463506,0.35-0.5-1.9
2024-10-23,52.30235316190966,43.752583220060416,0.35-0.5-1.9
2024-10-24,52.58752637984406,43.91676632915994,0.35-0.5-1.9
2024-10-25,52.593657653218386,43.74650922170858,0.35-0.5-1.9
2024-10-26,51.31905981600095,43.11308200544905,0.35-0.5-1.9
2024-10-27,51.28450219697261,44.28798032636212,0.35-0.5-1.9
2024-07-02,,,0.35-0.5-2.1
2024-07-03,,,0.35-0.5-2.1
2024-07-04,,,0.35-0.5-2.1
2024-07-05,,,0.35-0.5-2.1
2024-07-06,,,0.35-0.5-2.1
2024-07-07,,,0.35-0.5-2.1
2024-07-08,,,0.35-0.5-2.1
2024-07-09,,,0.35-0.5-2.1
2024-07-10,,,0.35-0.5-2.1
2024-07-11,,,0.35-0.5-2.1
2024-07-12,,,0.35-0.5-2.1
2024-07-13,,,0.35-0.5-2.1
2024-07-14,,,0.35-0.5-2.1
2024-07-15,,,0.35-0.5-2.1
2024-07-16,,,0.35-0.5-2.1
2024-07-17,,,0.35-0.5-2.1
2024-07-18,,,0.35-0.5-2.1
2024-07-19,,,0.35-0.5-2.1
2024-07-20,,,0.35-0.5-2.1
2024-07-21,,,0.35-0.5-2.1
2024-07-22,,,0.35-0.5-2.1
2024-07-23,,,0.35-0.5-2.1
2024-07-24,,,0.35-0.5-2.1
2024-07-25,,,0.35-0.5-2.1
2024-07-26,,,0.35-0.5-2.1
2024-07-27,,,0.35-0.5-2.1
2024-07-28,,,0.35-0.5-2.1
2024-07-29,,,0.35-0.5-2.1
2024-07-30,,,0.35-0.5-2.1
2024-07-31,,,0.35-0.5-2.1
2024-08-01,,,0.35-0.5-2.1
2024-08-02,,,0.35-0.5-2.1
2024-08-03,,,0.35-0.5-2.1
2024-08-04,,,0.35-0.5-2.1
2024-08-05,,,0.35-0.5-2.1
2024-08-06,,,0.35-0.5-2.1
2024-08-07,,,0.35-0.5-2.1
2024-08-08,,,0.35-0.5-2.1
2024-08-09,,,0.35-0.5-2.1
2024-08-10,,,0.35-0.5-2.1
2024-08-11,,,0.35-0.5-2.1
2024-08-12,,,0.35-0.5-2.1
2024-08-13,,,0.35-0.5-2.1
2024-08-14,,,0.35-0.5-2.1
2024-08-15,,,0.35-0.5-2.1
2024-08-16,,,0.35-0.5-2.1
2024-08-17,,,0.35-0.5-2.1
2024-08-18,,,0.35-0.5-2.1
2024-08-19,,,0.35-0.5-2.1
2024-08-20,,,0.35-0.5-2.1
2024-08-21,52.90169411267717,44.814318823285774,0.35-0.5-2.1
2024-08-22,52.72282885518385,43.86936630273363,0.35-0.5-2.1
2024-08-23,52.493478742856055,42.9478876323257,0.35-0.5-2.1
2024-08-24,51.82390312479889,42.181302801855395,0.35-0.5-2.1
2024-08-25,51.99926527625403,41.81024721424453,0.35-0.5-2.1
2024-08-26,51.88214891631979,42.08093487177544,0.35-0.5-2.1
2024-08-27,52.44014121991572,42.66746442876437,0.35-0.5-2.1
2024-08-28,52.14635991326249,42.63221420321514,0.35-0.5-2.1
2024-08-29,52.1226083499097,43.158627252057215,0.35-0.5-2.1
2024-08-30,50.24034465502927,41.6897952173321,0.35-0.5-2.1
2024-08-31,51.37679444971451,41.84971307570339,0.35-0.5-2.1
2024-09-01,51.917473361581,42.588884922601,0.35-0.5-2.1
2024-09-02,52.18511079132687,42.71521909459798,0.35-0.5-2.1
2024-09-03,52.81046271227737,43.181299332812486,0.35-0.5-2.1
2024-09-04,52.37609686330808,43.797574128277915,0.35-0.5-2.1
2024-09-05,52.31317465712727,43.37179195934474,0.35-0.5-2.1
2024-09-06,52.56197755784742,43.4710353232355,0.35-0.5-2.1
2024-09-07,51.754201163534475,42.36264463630055,0.35-0.5-2.1
2024-09-08,52.002667222147096,42.65457788282986,0.35-0.5-2.1
2024-09-09,51.721428728136594,41.863888530401056,0.35-0.5-2.1
2024-09-10,52.139230138894824,42.19581343511505,0.35-0.5-2.1
2024-09-11,51.790130330803954,41.929126084194046,0.35-0.5-2.1
2024-09-12,52.67129048841173,42.30466787886448,0.35-0.5-2.1
2024-09-13,51.906806003583355,41.88053045329547,0.35-0.5-2.1
2024-09-14,52.81945308739151,42.32065343410139,0.35-0.5-2.1
2024-09-15,52.27445520630434,42.535416565448614,0.35-0.5-2.1
2024-09-16,52.49779240728722,42.34629376263536,0.35-0.5-2.1
2024-09-17,53.09909342895442,42.93040548698473,0.35-0.5-2.1
2024-09-18,52.877778237385044,43.04700328038599,0.35-0.5-2.1
2024-09-19,53.08466995263011,43.301215935903855,0.35-0.5-2.1
2024-09-20,52.88094945074823,43.056152196702456,0.35-0.5-2.1
2024-09-21,52.68987919290337,42.213323406248136,0.35-0.5-2.1
2024-09-22,53.51618867528228,42.11428323121468,0.35-0.5-2.1
2024-09-23,53.93876750282915,42.06421807013556,0.35-0.5-2.1
2024-09-24,53.652556352239046,42.1084381103784,0.35-0.5-2.1
2024-09-25,53.25313630497614,42.06114632174522,0.35-0.5-2.1
2024-09-26,53.283625280218395,42.03743510466747,0.35-0.5-2.1
2024-09-27,53.17745258365254,41.918627652292955,0.35-0.5-2.1
2024-09-28,53.673327631405314,42.888915523939,0.35-0.5-2.1
2024-09-29,53.49525982315523,43.20139962204684,0.35-0.5-2.1
2024-09-30,53.430829293615226,43.35268379990363,0.35-0.5-2.1
2024-10-01,53.19256642736391,43.31961853729351,0.35-0.5-2.1
2024-10-02,53.07103876935508,43.00448313049348,0.35-0.5-2.1
2024-10-03,52.629955975073095,42.970939356289925,0.35-0.5-2.1
2024-10-04,53.507107752411,42.49232718322765,0.35-0.5-2.1
2024-10-05,52.78964306782539,42.8412897795257,0.35-0.5-2.1
2024-10-06,53.065950610033546,43.35633489259955,0.35-0.5-2.1
2024-10-07,53.02680679038251,43.29647605651869,0.35-0.5-2.1
2024-10-08,53.17246149348484,43.285114942335106,0.35-0.5-2.1
2024-10-09,53.63776446662992,43.57414222858641,0.35-0.5-2.1
2024-10-10,53.78307798066641,44.062179846741095,0.35-0.5-2.1
2024-10-11,53.55060690596608,43.612725709520824,0.35-0.5-2.1
2024-10-12,52.665585502787465,43.434982920816594,0.35-0.5-2.1
2024-10-13,53.263439808960435,43.44635825732382,0.35-0.5-2.1
2024-10-14,52.95317303815932,43.94360001886498,0.35-0.5-2.1
2024-10-15,52.71349021270339,43.95321432470084,0.35-0.5-2.1
2024-10-16,52.83669734060894,43.94967652129568,0.35-0.5-2.1
2024-10-17,52.411039768797544,43.740212294285975,0.35-0.5-2.1
2024-10-18,51.063517646303325,42.463504831997874,0.35-0.5-2.1
2024-10-19,51.53949592019831,42.74696314316644,0.35-0.5-2.1
2024-10-20,51.826063901384565,42.58004826018118,0.35-0.5-2.1
2024-10-21,52.00520103900887,43.707843337983356,0.35-0.5-2.1
2024-10-22,52.00771967012654,43.709768778714185,0.35-0.5-2.1
2024-10-23,52.302353160378516,43.75258321889489,0.35-0.5-2.1
2024-10-24,52.58752637872554,43.91676632833137,0.35-0.5-2.1
2024-10-25,52.59365765248963,43.74650922121785,0.35-0.5-2.1
2024-10-26,51.31905981576005,43.113082005245765,0.35-0.5-2.1
2024-10-27,51.28450219682013,44.287980326090505,0.35-0.5-2.1
2024-07-02,,,0.35-0.5-2.3
2024-07-03,,,0.35-0.5-2.3
2024-07-04,,,0.35-0.5-2.3
2024-07-05,,,0.35-0.5-2.3
2024-07-06,,,0.35-0.5-2.3
2024-07-07,,,0.35-0.5-2.3
2024-07-08,,,0.35-0.5-2.3
2024-07-09,,,0.35-0.5-2.3
2024-07-10,,,0.35-0.5-2.3
2024-07-11,,,0.35-0.5-2.3
2024-07-12,,,0.35-0.5-2.3
