Date,Harris_avg,Trump_avg,Parameters
2024-07-02,,,0.35-0.5-1.7
2024-07-03,,,0.35-0.5-1.7
2024-07-04,,,0.35-0.5-1.7
2024-07-05,,,0.35-0.5-1.7
2024-07-06,,,0.35-0.5-1.7
2024-07-07,,,0.35-0.5-1.7
2024-07-08,,,0.35-0.5-1.7
2024-07-09,,,0.35-0.5-1.7
2024-07-10,,,0.35-0.5-1.7
2024-07-11,,,0.35-0.5-1.7
2024-07-12,,,0.35-0.5-1.7
2024-07-13,,,0.35-0.5-1.7
2024-07-14,,,0.35-0.5-1.7
2024-07-15,,,0.35-0.5-1.7
2024-07-16,,,0.35-0.5-1.7
2024-07-17,,,0.35-0.5-1.7
2024-07-18,,,0.35-0.5-1.7
2024-07-19,,,0.35-0.5-1.7
2024-07-20,,,0.35-0.5-1.7
2024-07-21,,,0.35-0.5-1.7
2024-07-22,,,0.35-0.5-1.7
2024-07-23,,,0.35-0.5-1.7
2024-07-24,,,0.35-0.5-1.7
2024-07-25,,,0.35-0.5-1.7
2024-07-26,,,0.35-0.5-1.7
2024-07-27,,,0.35-0.5-1.7
2024-07-28,,,0.35-0.5-1.7
2024-07-29,,,0.35-0.5-1.7
2024-07-30,,,0.35-0.5-1.7
2024-07-31,,,0.35-0.5-1.7
2024-08-01,,,0.35-0.5-1.7
2024-08-02,,,0.35-0.5-1.7
2024-08-03,,,0.35-0.5-1.7
2024-08-04,,,0.35-0.5-1.7
2024-08-05,,,0.35-0.5-1.7
2024-08-06,,,0.35-0.5-1.7
2024-08-07,,,0.35-0.5-1.7
2024-08-08,,,0.35-0.5-1.7
2024-08-09,,,0.35-0.5-1.7
2024-08-10,,,0.35-0.5-1.7
2024-08-11,,,0.35-0.5-1.7
2024-08-12,,,0.35-0.5-1.7
2024-08-13,,,0.35-0.5-1.7
2024-08-14,,,0.35-0.5-1.7
2024-08-15,,,0.35-0.5-1.7
2024-08-16,,,0.35-0.5-1.7
2024-08-17,,,0.35-0.5-1.7
2024-08-18,,,0.35-0.5-1.7
2024-08-19,,,0.35-0.5-1.7
2024-08-20,,,0.35-0.5-1.7
2024-08-21,,,0.35-0.5-1.7
2024-08-22,,,0.35-0.5-1.7
2024-08-23,,,0.35-0.5-1.7
2024-08-24,,,0.35-0.5-1.7
2024-08-25,,,0.35-0.5-1.7
2024-08-26,,,0.35-0.5-1.7
2024-08-27,,,0.35-0.5-1.7
2024-08-28,,,0.35-0.5-1.7
2024-08-29,,,0.35-0.5-1.7
2024-08-30,,,0.35-0.5-1.7
2024-08-31,,,0.35-0.5-1.7
2024-09-01,,,0.35-0.5-1.7
2024-09-02,,,0.35-0.5-1.7
2024-09-03,,,0.35-0.5-1.7
2024-09-04,,,0.35-0.5-1.7
2024-09-05,,,0.35-0.5-1.7
2024-09-06,,,0.35-0.5-1.7
2024-09-07,,,0.35-0.5-1.7
2024-09-08,,,0.35-0.5-1.7
2024-09-09,,,0.35-0.5-1.7
2024-09-10,,,0.35-0.5-1.7
2024-09-11,,,0.35-0.5-1.7
2024-09-12,,,0.35-0.5-1.7
2024-09-13,,,0.35-0.5-1.7
2024-09-14,,,0.35-0.5-1.7
2024-09-15,,,0.35-0.5-1.7
2024-09-16,,,0.35-0.5-1.7
2024-09-17,,,0.35-0.5-1.7
2024-09-18,,,0.35-0.5-1.7
2024-09-19,,,0.35-0.5-1.7
2024-09-20,,,0.35-0.5-1.7
2024-09-21,,,0.35-0.5-1.7
2024-09-22,,,0.35-0.5-1.7
2024-09-23,,,0.35-0.5-1.7
2024-09-24,,,0.35-0.5-1.7
2024-09-25,,,0.35-0.5-1.7
2024-09-26,,,0.35-0.5-1.7
2024-09-27,,,0.35-0.5-1.7
2024-09-28,,,0.35-0.5-1.7
2024-09-29,,,0.35-0.5-1.7
2024-09-30,,,0.35-0.5-1.7
2024-10-01,,,0.35-0.5-1.7
2024-10-02,,,0.35-0.5-1.7
2024-10-03,,,0.35-0.5-1.7
2024-10-04,,,0.35-0.5-1.7
2024-10-05,,,0.35-0.5-1.7
2024-10-06,,,0.35-0.5-1.7
2024-10-07,,,0.35-0.5-1.7
2024-10-08,,,0.35-0.5-1.7
2024-10-09,,,0.35-0.5-1.7
2024-10-10,,,0.35-0.5-1.7
2024-10-11,,,0.35-0.5-1.7
2024-10-12,,,0.35-0.5-1.7
2024-10-13,,,0.35-0.5-1.7
2024-10-14,33.40139359738689,60.02113639990384,0.35-0.5-1.7
2024-10-15,33.645902045578815,60.634569336522766,0.35-0.5-1.7
2024-10-16,33.93517756862043,61.13042799425948,0.35-0.5-1.7
2024-10-17,33.854913407404204,61.222162453618935,0.35-0.5-1.7
2024-10-18,33.14148512901019,59.83496630345107,0.35-0.5-1.7
2024-10-19,33.380919673971135,60.203196138417574,0.35-0.5-1.7
2024-10-20,34.18204542747098,60.4012806790529,0.35-0.5-1.7
2024-10-21,34.05780863680556,61.53490062846666,0.35-0.5-1.7
2024-10-22,33.88102905193972,61.53375720771157,0.35-0.5-1.7
2024-10-23,33.92465877897407,61.57526103193373,0.35-0.5-1.7
2024-10-24,34.01558855236722,61.78262806909435,0.35-0.5-1.7
2024-10-25,33.96840394961838,61.54856281060505,0.35-0.5-1.7
2024-10-26,33.13363584622926,60.67316210298388,0.35-0.5-1.7
2024-10-27,33.083080366298006,62.28897713140252,0.35-0.5-1.7
2024-07-02,,,0.35-0.5-1.9
2024-07-03,,,0.35-0.5-1.9
2024-07-04,,,0.35-0.5-1.9
2024-07-05,,,0.35-0.5-1.9
2024-07-06,,,0.35-0.5-1.9
2024-07-07,,,0.35-0.5-1.9
2024-07-08,,,0.35-0.5-1.9
2024-07-09,,,0.35-0.5-1.9
2024-07-10,,,0.35-0.5-1.9
2024-07-11,,,0.35-0.5-1.9
2024-07-12,,,0.35-0.5-1.9
2024-07-13,,,0.35-0.5-1.9
2024-07-14,,,0.35-0.5-1.9
2024-07-15,,,0.35-0.5-1.9
2024-07-16,,,0.35-0.5-1.9
2024-07-17,,,0.35-0.5-1.9
2024-07-18,,,0.35-0.5-1.9
2024-07-19,,,0.35-0.5-1.9
2024-07-20,,,0.35-0.5-1.9
2024-07-21,,,0.35-0.5-1.9
2024-07-22,,,0.35-0.5-1.9
2024-07-23,,,0.35-0.5-1.9
2024-07-24,,,0.35-0.5-1.9
2024-07-25,,,0.35-0.5-1.9
2024-07-26,,,0.35-0.5-1.9
2024-07-27,,,0.35-0.5-1.9
2024-07-28,,,0.35-0.5-1.9
2024-07-29,,,0.35-0.5-1.9
2024-07-30,,,0.35-0.5-1.9
2024-07-31,,,0.35-0.5-1.9
2024-08-01,,,0.35-0.5-1.9
2024-08-02,,,0.35-0.5-1.9
2024-08-03,,,0.35-0.5-1.9
2024-08-04,,,0.35-0.5-1.9
2024-08-05,,,0.35-0.5-1.9
2024-08-06,,,0.35-0.5-1.9
2024-08-07,,,0.35-0.5-1.9
2024-08-08,,,0.35-0.5-1.9
2024-08-09,,,0.35-0.5-1.9
2024-08-10,,,0.35-0.5-1.9
2024-08-11,,,0.35-0.5-1.9
2024-08-12,,,0.35-0.5-1.9
2024-08-13,,,0.35-0.5-1.9
2024-08-14,,,0.35-0.5-1.9
2024-08-15,,,0.35-0.5-1.9
2024-08-16,,,0.35-0.5-1.9
2024-08-17,,,0.35-0.5-1.9
2024-08-18,,,0.35-0.5-1.9
2024-08-19,,,0.35-0.5-1.9
2024-08-20,,,0.35-0.5-1.9
2024-08-21,,,0.35-0.5-1.9
2024-08-22,,,0.35-0.5-1.9
2024-08-23,,,0.35-0.5-1.9
2024-08-24,,,0.35-0.5-1.9
2024-08-25,,,0.35-0.5-1.9
2024-08-26,,,0.35-0.5-1.9
2024-08-27,,,0.35-0.5-1.9
2024-08-28,,,0.35-0.5-1.9
2024-08-29,,,0.35-0.5-1.9
2024-08-30,,,0.35-0.5-1.9
2024-08-31,,,0.35-0.5-1.9
2024-09-01,,,0.35-0.5-1.9
2024-09-02,,,0.35-0.5-1.9
2024-09-03,,,0.35-0.5-1.9
2024-09-04,,,0.35-0.5-1.9
2024-09-05,,,0.35-0.5-1.9
2024-09-06,,,0.35-0.5-1.9
2024-09-07,,,0.35-0.5-1.9
2024-09-08,,,0.35-0.5-1.9
2024-09-09,,,0.35-0.5-1.9
2024-09-10,,,0.35-0.5-1.9
2024-09-11,,,0.35-0.5-1.9
2024-09-12,,,0.35-0.5-1.9
2024-09-13,,,0.35-0.5-1.9
2024-09-14,,,0.35-0.5-1.9
2024-09-15,,,0.35-0.5-1.9
2024-09-16,,,0.35-0.5-1.9
2024-09-17,,,0.35-0.5-1.9
2024-09-18,,,0.35-0.5-1.9
2024-09-19,,,0.35-0.5-1.9
2024-09-20,,,0.35-0.5-1.9
2024-09-21,,,0.35-0.5-1.9
2024-09-22,,,0.35-0.5-1.9
2024-09-23,,,0.35-0.5-1.9
2024-09-24,,,0.35-0.5-1.9
2024-09-25,,,0.35-0.5-1.9
2024-09-26,,,0.35-0.5-1.9
2024-09-27,,,0.35-0.5-1.9
2024-09-28,,,0.35-0.5-1.9
2024-09-29,,,0.35-0.5-1.9
2024-09-30,,,0.35-0.5-1.9
2024-10-01,,,0.35-0.5-1.9
2024-10-02,,,0.35-0.5-1.9
2024-10-03,,,0.35-0.5-1.9
2024-10-04,,,0.35-0.5-1.9
2024-10-05,,,0.35-0.5-1.9
2024-10-06,,,0.35-0.5-1.9
2024-10-07,,,0.35-0.5-1.9
2024-10-08,,,0.35-0.5-1.9
2024-10-09,,,0.35-0.5-1.9
2024-10-10,,,0.35-0.5-1.9
2024-10-11,,,0.35-0.5-1.9
2024-10-12,,,0.35-0.5-1.9
2024-10-13,,,0.35-0.5-1.9
2024-10-14,33.38938191646878,59.99057895033471,0.35-0.5-1.9
2024-10-15,33.63961487620858,60.60999521874187,0.35-0.5-1.9
2024-10-16,33.932944326833244,61.11410854382023,0.35-0.5-1.9
2024-10-17,33.85752056693373,61.214302663151365,0.35-0.5-1.9
2024-10-18,33.14854663041305,59.83795529335501,0.35-0.5-1.9
2024-10-19,33.386319947657164,60.205422487172925,0.35-0.5-1.9
2024-10-20,34.20109360219925,60.4133681817557,0.35-0.5-1.9
2024-10-21,34.07252329494173,61.53639597429036,0.35-0.5-1.9
2024-10-22,33.89173255337654,61.53524115934117,0.35-0.5-1.9
2024-10-23,33.931568512058014,61.57626349182338,0.35-0.5-1.9
2024-10-24,34.019925771598,61.78295862325902,0.35-0.5-1.9
2024-10-25,33.971272975385865,61.54906051553359,0.35-0.5-1.9
2024-10-26,33.13611199701065,60.67413500339164,0.35-0.5-1.9
2024-10-27,33.08470979695957,62.28883730927781,0.35-0.5-1.9
2024-07-02,,,0.35-0.5-2.1
2024-07-03,,,0.35-0.5-2.1
2024-07-04,,,0.35-0.5-2.1
2024-07-05,,,0.35-0.5-2.1
2024-07-06,,,0.35-0.5-2.1
2024-07-07,,,0.35-0.5-2.1
2024-07-08,,,0.35-0.5-2.1
2024-07-09,,,0.35-0.5-2.1
2024-07-10,,,0.35-0.5-2.1
2024-07-11,,,0.35-0.5-2.1
2024-07-12,,,0.35-0.5-2.1
2024-07-13,,,0.35-0.5-2.1
2024-07-14,,,0.35-0.5-2.1
2024-07-15,,,0.35-0.5-2.1
2024-07-16,,,0.35-0.5-2.1
2024-07-17,,,0.35-0.5-2.1
2024-07-18,,,0.35-0.5-2.1
2024-07-19,,,0.35-0.5-2.1
2024-07-20,,,0.35-0.5-2.1
2024-07-21,,,0.35-0.5-2.1
2024-07-22,,,0.35-0.5-2.1
2024-07-23,,,0.35-0.5-2.1
2024-07-24,,,0.35-0.5-2.1
2024-07-25,,,0.35-0.5-2.1
2024-07-26,,,0.35-0.5-2.1
2024-07-27,,,0.35-0.5-2.1
2024-07-28,,,0.35-0.5-2.1
2024-07-29,,,0.35-0.5-2.1
2024-07-30,,,0.35-0.5-2.1
2024-07-31,,,0.35-0.5-2.1
2024-08-01,,,0.35-0.5-2.1
2024-08-02,,,0.35-0.5-2.1
2024-08-03,,,0.35-0.5-2.1
2024-08-04,,,0.35-0.5-2.1
2024-08-05,,,0.35-0.5-2.1
2024-08-06,,,0.35-0.5-2.1
2024-08-07,,,0.35-0.5-2.1
2024-08-08,,,0.35-0.5-2.1
2024-08-09,,,0.35-0.5-2.1
2024-08-10,,,0.35-0.5-2.1
2024-08-11,,,0.35-0.5-2.1
2024-08-12,,,0.35-0.5-2.1
2024-08-13,,,0.35-0.5-2.1
2024-08-14,,,0.35-0.5-2.1
2024-08-15,,,0.35-0.5-2.1
2024-08-16,,,0.35-0.5-2.1
2024-08-17,,,0.35-0.5-2.1
2024-08-18,,,0.35-0.5-2.1
2024-08-19,,,0.35-0.5-2.1
2024-08-20,,,0.35-0.5-2.1
2024-08-21,,,0.35-0.5-2.1
2024-08-22,,,0.35-0.5-2.1
2024-08-23,,,0.35-0.5-2.1
2024-08-24,,,0.35-0.5-2.1
2024-08-25,,,0.35-0.5-2.1
2024-08-26,,,0.35-0.5-2.1
2024-08-27,,,0.35-0.5-2.1
2024-08-28,,,0.35-0.5-2.1
2024-08-29,,,0.35-0.5-2.1
2024-08-30,,,0.35-0.5-2.1
2024-08-31,,,0.35-0.5-2.1
2024-09-01,,,0.35-0.5-2.1
2024-09-02,,,0.35-0.5-2.1
2024-09-03,,,0.35-0.5-2.1
2024-09-04,,,0.35-0.5-2.1
2024-09-05,,,0.35-0.5-2.1
2024-09-06,,,0.35-0.5-2.1
2024-09-07,,,0.35-0.5-2.1
2024-09-08,,,0.35-0.5-2.1
2024-09-09,,,0.35-0.5-2.1
2024-09-10,,,0.35-0.5-2.1
2024-09-11,,,0.35-0.5-2.1
2024-09-12,,,0.35-0.5-2.1
2024-09-13,,,0.35-0.5-2.1
2024-09-14,,,0.35-0.5-2.1
2024-09-15,,,0.35-0.5-2.1
2024-09-16,,,0.35-0.5-2.1
2024-09-17,,,0.35-0.5-2.1
2024-09-18,,,0.35-0.5-2.1
2024-09-19,,,0.35-0.5-2.1
2024-09-20,,,0.35-0.5-2.1
2024-09-21,,,0.35-0.5-2.1
2024-09-22,,,0.35-0.5-2.1
2024-09-23,,,0.35-0.5-2.1
2024-09-24,,,0.35-0.5-2.1
2024-09-25,,,0.35-0.5-2.1
2024-09-26,,,0.35-0.5-2.1
2024-09-27,,,0.35-0.5-2.1
2024-09-28,,,0.35-0.5-2.1
2024-09-29,,,0.35-0.5-2.1
2024-09-30,,,0.35-0.5-2.1
2024-10-01,,,0.35-0.5-2.1
2024-10-02,,,0.35-0.5-2.1
2024-10-03,,,0.35-0.5-2.1
2024-10-04,,,0.35-0.5-2.1
2024-10-05,,,0.35-0.5-2.1
2024-10-06,,,0.35-0.5-2.1
2024-10-07,,,0.35-0.5-2.1
2024-10-08,,,0.35-0.5-2.1
2024-10-09,,,0.35-0.5-2.1
2024-10-10,,,0.35-0.5-2.1
2024-10-11,,,0.35-0.5-2.1
2024-10-12,,,0.35-0.5-2.1
2024-10-13,,,0.35-0.5-2.1
2024-10-14,33.37737023555066,59.96002150076559,0.35-0.5-2.1
2024-10-15,33.63332770683836,60.585421100960986,0.35-0.5-2.1
2024-10-16,33.930711085046056,61.09778909338099,0.35-0.5-2.1
2024-10-17,33.860127726463254,61.20644287268378,0.35-0.5-2.1
2024-10-18,33.15560813181591,59.84094428325894,0.35-0.5-2.1
2024-10-19,33.39172022134319,60.207648835928275,0.35-0.5-2.1
2024-10-20,34.22014177692753,60.425455684458505,0.35-0.5-2.1
2024-10-21,34.087237953077896,61.53789132011404,0.35-0.5-2.1
2024-10-22,33.90243605481337,61.53672511097078,0.35-0.5-2.1
2024-10-23,33.938478245141965,61.57726595171304,0.35-0.5-2.1
2024-10-24,34.02426299082877,61.78328917742369,0.35-0.5-2.1
2024-10-25,33.97414200115335,61.549558220462124,0.35-0.5-2.1
2024-10-26,33.138588147792035,60.67510790379939,0.35-0.5-2.1
2024-10-27,33.08633922762114,62.2886974871531,0.35-0.5-2.1
2024-07-02,,,0.35-0.5-2.3
2024-07-03,,,0.35-0.5-2.3
2024-07-04,,,0.35-0.5-2.3
2024-07-05,,,0.35-0.5-2.3
2024-07-06,,,0.35-0.5-2.3
2024-07-07,,,0.35-0.5-2.3
2024-07-08,,,0.35-0.5-2.3
2024-07-09,,,0.35-0.5-2.3
2024-07-10,,,0.35-0.5-2.3
2024-07-11,,,0.35-0.5-2.3
2024-07-12,,,0.35-0.5-2.3
2024-07-13,,,0.35-0.5-2.3
2024-07-14,,,0.35-0.5-2.3
2024-07-15,,,0.35-0.5-2.3
2024-07-16,,,0.35-0.5-2.3
2024-07-17,,,0.35-0.5-2.3
2024-07-18,,,0.35-0.5-2.3
2024-07-19,,,0.35-0.5-2.3
2024-07-20,,,0.35-0.5-2.3
2024-07-21,,,0.35-0.5-2.3
2024-07-22,,,0.35-0.5-2.3
2024-07-23,,,0.35-0.5-2.3
2024-07-24,,,0.35-0.5-2.3
2024-07-25,,,0.35-0.5-2.3
2024-07-26,,,0.35-0.5-2.3
2024-07-27,,,0.35-0.5-2.3
2024-07-28,,,0.35-0.5-2.3
2024-07-29,,,0.35-0.5-2.3
2024-07-30,,,0.35-0.5-2.3
2024-07-31,,,0.35-0.5-2.3
2024-08-01,,,0.35-0.5-2.3
2024-08-02,,,0.35-0.5-2.3
2024-08-03,,,0.35-0.5-2.3
2024-08-04,,,0.35-0.5-2.3
2024-08-05,,,0.35-0.5-2.3
2024-08-06,,,0.35-0.5-2.3
2024-08-07,,,0.35-0.5-2.3
2024-08-08,,,0.35-0.5-2.3
2024-08-09,,,0.35-0.5-2.3
2024-08-10,,,0.35-0.5-2.3
2024-08-11,,,0.35-0.5-2.3
2024-08-12,,,0.35-0.5-2.3
2024-08-13,,,0.35-0.5-2.3
2024-08-14,,,0.35-0.5-2.3
2024-08-15,,,0.35-0.5-2.3
2024-08-16,,,0.35-0.5-2.3
2024-08-17,,,0.35-0.5-2.3
2024-08-18,,,0.35-0.5-2.3
2024-08-19,,,0.35-0.5-2.3
2024-08-20,,,0.35-0.5-2.3
2024-08-21,,,0.35-0.5-2.3
2024-08-22,,,0.35-0.5-2.3
2024-08-23,,,0.35-0.5-2.3
2024-08-24,,,0.35-0.5-2.3
2024-08-25,,,0.35-0.5-2.3
2024-08-26,,,0.35-0.5-2.3
2024-08-27,,,0.35-0.5-2.3
2024-08-28,,,0.35-0.5-2.3
2024-08-29,,,0.35-0.5-2.3
2024-08-30,,,0.35-0.5-2.3
2024-08-31,,,0.35-0.5-2.3
2024-09-01,,,0.35-0.5-2.3
2024-09-02,,,0.35-0.5-2.3
2024-09-03,,,0.35-0.5-2.3
2024-09-04,,,0.35-0.5-2.3
2024-09-05,,,0.35-0.5-2.3
2024-09-06,,,0.35-0.5-2.3
2024-09-07,,,0.35-0.5-2.3
2024-09-08,,,0.35-0.5-2.3
2024-09-09,,,0.35-0.5-2.3
2024-09-10,,,0.35-0.5-2.3
2024-09-11,,,0.35-0.5-2.3
2024-09-12,,,0.35-0.5-2.3
2024-09-13,,,0.35-0.5-2.3
2024-09-14,,,0.35-0.5-2.3
2024-09-15,,,0.35-0.5-2.3
2024-09-16,,,0.35-0.5-2.3
2024-09-17,,,0.35-0.5-2.3
2024-09-18,,,0.35-0.5-2.3
2024-09-19,,,0.35-0.5-2.3
2024-09-20,,,0.35-0.5-2.3
2024-09-21,,,0.35-0.5-2.3
2024-09-22,,,0.35-0.5-2.3
2024-09-23,,,0.35-0.5-2.3
2024-09-24,,,0.35-0.5-2.3
2024-09-25,,,0.35-0.5-2.3
2024-09-26,,,0.35-0.5-2.3
2024-09-27,,,0.35-0.5-2.3
2024-09-28,,,0.35-0.5-2.3
2024-09-29,,,0.35-0.5-2.3
2024-09-30,,,0.35-0.5-2.3
2024-10-01,,,0.35-0.5-2.3
2024-10-02,,,0.35-0.5-2.3
2024-10-03,,,0.35-0.5-2.3
2024-10-04,,,0.35-0.5-2.3
2024-10-05,,,0.35-0.5-2.3
2024-10-06,,,0.35-0.5-2.3
2024-10-07,,,0.35-0.5-2.3
2024-10-08,,,0.35-0.5-2.3
2024-10-09,,,0.35-0.5-2.3
2024-10-10,,,0.35-0.5-2.3
2024-10-11,,,0.35-0.5-2.3
2024-10-12,,,0.35-0.5-2.3
2024-10-13,,,0.35-0.5-2.3
2024-10-14,33.365358554632536,59.92946405119646,0.35-0.5-2.3
2024-10-15,33.62704053746812,60.560846983180085,0.35-0.5-2.3
2024-10-16,33.92847784325887,61.08146964294174,0.35-0.5-2.3
2024-10-17,33.86273488599278,61.19858308221619,0.35-0.5-2.3
2024-10-18,33.16266963321877,59.843933273162875,0.35-0.5-2.3
2024-10-19,33.39712049502922,60.209875184683625,0.35-0.5-2.3
2024-10-20,34.239189951655796,60.4375431871613,0.35-0.5-2.3
2024-10-21,34.10195261121407,61.539386665937734,0.35-0.5-2.3
2024-10-22,33.9131395562502,61.53820906260038,0.35-0.5-2.3
2024-10-23,33.94538797822591,61.578268411602686,0.35-0.5-2.3
2024-10-24,34.028600210059544,61.78361973158837,0.35-0.5-2.3
2024-10-25,33.97701102692084,61.55005592539066,0.35-0.5-2.3
2024-10-26,33.141064298573426,60.67608080420715,0.35-0.5-2.3
2024-10-27,33.087968658282705,62.28855766502838,0.35-0.5-2.3
2024-07-02,,,0.35-0.5-2.5
2024-07-03,,,0.35-0.5-2.5
2024-07-04,,,0.35-0.5-2.5
2024-07-05,,,0.35-0.5-2.5
2024-07-06,,,0.35-0.5-2.5
2024-07-07,,,0.35-0.5-2.5
2024-07-08,,,0.35-0.5-2.5
2024-07-09,,,0.35-0.5-2.5
2024-07-10,,,0.35-0.5-2.5
2024-07-11,,,0.35-0.5-2.5
2024-07-12,,,0.35-0.5-2.5
2024-07-13,,,0.35-0.5-2.5
2024-07-14,,,0.35-0.5-2.5
2024-07-15,,,0.35-0.5-2.5
2024-07-16,,,0.35-0.5-2.5
2024-07-17,,,0.35-0.5-2.5
2024-07-18,,,0.35-0.5-2.5
2024-07-19,,,0.35-0.5-2.5
2024-07-20,,,0.35-0.5-2.5
2024-07-21,,,0.35-0.5-2.5
2024-07-22,,,0.35-0.5-2.5
2024-07-23,,,0.35-0.5-2.5
2024-07-24,,,0.35-0.5-2.5
2024-07-25,,,0.35-0.5-2.5
2024-07-26,,,0.35-0.5-2.5
2024-07-27,,,0.35-0.5-2.5
2024-07-28,,,0.35-0.5-2.5
